dataset_id,source_url,source_run_id,scraped_at,snapshot_ts,model_id,model_name,created_at,context_length,architecture,pricing_prompt,pricing_completion,top_provider_id,instance_type_name,gpu_type,gpu_count,region,availability_zone,instance_type,product_description,spot_price,price_timestamp
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2a,p5en.48xlarge,Linux/UNIX,10.2338,2026-04-15T11:32:38+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1d,p6-b200.48xlarge,Linux/UNIX,31.7058,2026-04-15T11:32:49+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2c,p6-b200.48xlarge,Linux/UNIX,11.3933,2026-04-15T11:33:21+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2c,p5.48xlarge,Linux/UNIX,12.6855,2026-04-15T11:47:17+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2a,p6-b200.48xlarge,Linux/UNIX,29.7178,2026-04-15T12:02:21+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2b,p5en.48xlarge,Linux/UNIX,10.5961,2026-04-15T12:17:16+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2b,p5e.48xlarge,Linux/UNIX,24.2474,2026-04-15T12:32:00+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2c,p5en.48xlarge,Linux/UNIX,10.2894,2026-04-15T12:47:30+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2c,p5en.48xlarge,Linux/UNIX,19.0913,2026-04-15T12:48:00+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2c,p5e.48xlarge,Linux/UNIX,17.1699,2026-04-15T13:02:27+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2d,p5en.48xlarge,Linux/UNIX,18.1057,2026-04-15T13:03:00+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2b,p6-b200.48xlarge,Linux/UNIX,29.7807,2026-04-15T13:17:22+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1f,p5.48xlarge,Linux/UNIX,17.5555,2026-04-15T13:33:16+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2c,p5.48xlarge,Linux/UNIX,17.9385,2026-04-15T13:33:42+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2b,p6-b200.48xlarge,Linux/UNIX,59.2308,2026-04-15T14:03:31+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2c,p5e.48xlarge,Linux/UNIX,12.8168,2026-04-15T14:46:48+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2d,p6-b200.48xlarge,Linux/UNIX,22.3756,2026-04-15T15:18:32+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1d,p5en.48xlarge,Linux/UNIX,15.7976,2026-04-15T15:48:25+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2d,p5.48xlarge,Linux/UNIX,6.9879,2026-04-15T15:49:34+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1b,p5en.48xlarge,Linux/UNIX,21.1746,2026-04-15T16:03:26+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2a,p5e.48xlarge,Linux/UNIX,15.0132,2026-04-15T16:17:01+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2a,p6-b200.48xlarge,Linux/UNIX,29.6859,2026-04-15T16:17:06+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1f,p5.48xlarge,Linux/UNIX,17.3768,2026-04-15T17:19:32+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2c,p5.48xlarge,Linux/UNIX,12.6174,2026-04-15T17:31:23+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1d,p6-b200.48xlarge,Linux/UNIX,31.7083,2026-04-15T17:33:13+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2a,p6-b200.48xlarge,Linux/UNIX,26.7849,2026-04-15T17:33:33+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1d,p5.48xlarge,Linux/UNIX,17.4192,2026-04-15T17:33:46+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1e,p5.48xlarge,Linux/UNIX,15.7556,2026-04-15T17:33:46+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2a,p5en.48xlarge,Linux/UNIX,18.109,2026-04-15T17:48:00+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2c,p5e.48xlarge,Linux/UNIX,17.1678,2026-04-15T18:32:42+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2b,p5.48xlarge,Linux/UNIX,18.85,2026-04-15T18:32:59+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2b,p6-b200.48xlarge,Linux/UNIX,59.9372,2026-04-15T18:33:34+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2a,p5.48xlarge,Linux/UNIX,12.0224,2026-04-15T18:46:50+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2b,p5.48xlarge,Linux/UNIX,11.8259,2026-04-15T19:01:31+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2c,p5en.48xlarge,Linux/UNIX,19.1898,2026-04-15T19:18:01+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2a,p5.48xlarge,Linux/UNIX,19.2264,2026-04-15T19:33:33+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2c,p5.48xlarge,Linux/UNIX,17.8568,2026-04-15T19:33:33+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2b,p6-b200.48xlarge,Linux/UNIX,29.7292,2026-04-15T19:47:08+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2a,p5en.48xlarge,Linux/UNIX,10.0571,2026-04-15T19:47:30+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1b,p5.48xlarge,Linux/UNIX,18.4648,2026-04-15T19:48:53+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2c,p5en.48xlarge,Linux/UNIX,10.2004,2026-04-15T20:02:24+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2b,p5e.48xlarge,Linux/UNIX,24.2732,2026-04-15T20:17:25+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2b,p5en.48xlarge,Linux/UNIX,10.6105,2026-04-15T20:17:33+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1b,p5en.48xlarge,Linux/UNIX,21.1679,2026-04-15T20:33:34+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1d,p5en.48xlarge,Linux/UNIX,15.8276,2026-04-15T21:03:35+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2c,p5e.48xlarge,Linux/UNIX,12.7123,2026-04-15T22:16:31+00:00
raw_aws_spot_price_history,aws-ec2://us-west-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-west-2,us-west-2d,p6-b200.48xlarge,Linux/UNIX,22.4374,2026-04-15T22:18:35+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2b,p5.48xlarge,Linux/UNIX,11.6149,2026-04-15T22:31:30+00:00
raw_aws_spot_price_history,aws-ec2://us-east-1/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-1,us-east-1d,p5.48xlarge,Linux/UNIX,17.4333,2026-04-15T22:33:19+00:00
raw_aws_spot_price_history,aws-ec2://us-east-2/DescribeSpotPriceHistory,20260415T225637Z-2a72037b,2026-04-15T22:56:37.109991Z,2026-04-15T22:56:37.109991Z,,,,,,,,,,,,us-east-2,us-east-2a,p5e.48xlarge,Linux/UNIX,14.9527,2026-04-15T22:46:30+00:00
