dataset_id,release_id,source_organization,release_family,release_title,reference_period,source_url,metric,metric_cn,value,unit,yoy_pct,scope,source_release_date,source_release_date_status,point_in_time_status,source_quality,source_note,raw_snapshot_path,retrieved_at
airline_nbs_demand,202605_20260518,National Bureau of Statistics,monthly_economy,2026年1—4月份社会消费品零售总额增长1.9%,2026-01-04,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963727.html,retail_sales_consumer_goods,社会消费品零售总额,37247.0,亿元,0.2,month_4,2026-05-18,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202605_20260518_20260810_120303.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202605_20260518,National Bureau of Statistics,monthly_economy,2026年1—4月份社会消费品零售总额增长1.9%,2026-01-04,https://www.stats.gov.cn/sj/zxfb/202605/t20260518_1963727.html,retail_sales_consumer_goods,社会消费品零售总额,164941.0,亿元,1.9,ytd_jan_apr,2026-05-18,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202605_20260518_20260810_120303.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202605_20260531,National Bureau of Statistics,pmi,2026年5月中国采购经理指数运行情况,2026-05,https://www.stats.gov.cn/sj/zxfb/202605/t20260531_1963824.html,manufacturing_pmi,制造业采购经理指数,50.0,pct,,national,2026-05-31,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202605_20260531_20260810_120312.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202605_20260531,National Bureau of Statistics,pmi,2026年5月中国采购经理指数运行情况,2026-05,https://www.stats.gov.cn/sj/zxfb/202605/t20260531_1963824.html,non_manufacturing_pmi,非制造业商务活动指数,50.1,pct,,national,2026-05-31,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202605_20260531_20260810_120312.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202605_20260531,National Bureau of Statistics,pmi,2026年5月中国采购经理指数运行情况,2026-05,https://www.stats.gov.cn/sj/zxfb/202605/t20260531_1963824.html,services_business_activity_index,服务业商务活动指数,50.3,pct,,national,2026-05-31,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202605_20260531_20260810_120312.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202606_20260616,National Bureau of Statistics,monthly_economy,2026年1—5月份社会消费品零售总额增长1.4%,2026-01-05,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963949.html,retail_sales_consumer_goods,社会消费品零售总额,41090.0,亿元,-0.6,month_5,2026-06-16,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202606_20260616_20260810_120317.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202606_20260616,National Bureau of Statistics,monthly_economy,2026年1—5月份社会消费品零售总额增长1.4%,2026-01-05,https://www.stats.gov.cn/sj/zxfb/202606/t20260616_1963949.html,retail_sales_consumer_goods,社会消费品零售总额,206031.0,亿元,1.4,ytd_jan_may,2026-06-16,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202606_20260616_20260810_120317.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202607_20260715,National Bureau of Statistics,monthly_economy,2026年上半年社会消费品零售总额增长1.3%,2026-H1,https://www.stats.gov.cn/sj/zxfb/202607/t20260715_1964127.html,retail_sales_consumer_goods,社会消费品零售总额,42691.0,亿元,1.0,month_6,2026-07-15,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202607_20260715_20260810_120326.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202607_20260715,National Bureau of Statistics,monthly_economy,2026年上半年社会消费品零售总额增长1.3%,2026-H1,https://www.stats.gov.cn/sj/zxfb/202607/t20260715_1964127.html,retail_sales_consumer_goods,社会消费品零售总额,248722.0,亿元,1.3,ytd_h1,2026-07-15,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202607_20260715_20260810_120326.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202607_20260731,National Bureau of Statistics,pmi,2026年7月中国采购经理指数运行情况,2026-07,https://www.stats.gov.cn/sj/zxfb/202607/t20260731_1964253.html,manufacturing_pmi,制造业采购经理指数,49.2,pct,,national,2026-07-31,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202607_20260731_20260810_120337.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202607_20260731,National Bureau of Statistics,pmi,2026年7月中国采购经理指数运行情况,2026-07,https://www.stats.gov.cn/sj/zxfb/202607/t20260731_1964253.html,non_manufacturing_pmi,非制造业商务活动指数,49.0,pct,,national,2026-07-31,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202607_20260731_20260810_120337.html,2026-08-10T12:00:20.084559+00:00
airline_nbs_demand,202607_20260731,National Bureau of Statistics,pmi,2026年7月中国采购经理指数运行情况,2026-07,https://www.stats.gov.cn/sj/zxfb/202607/t20260731_1964253.html,services_business_activity_index,服务业商务活动指数,49.3,pct,,national,2026-07-31,official_page_date,release_date_safe_observation,nbs_primary_official_release,"NBS monthly national-economy press release; aggregate macro demand regime context, not airline RPK/revenue.  Chinese-source labels retained; values as published.",/Users/henrywzh/Desktop/Quant/alternative-data/data/raw/hk_transport/airline_nbs_202607_20260731_20260810_120337.html,2026-08-10T12:00:20.084559+00:00
