dataset_id,company,target_year,ask_mn,operating_cost_actual_native_mn,cask_prior,cask_anchor,shrink_lambda,fuel_price_usd_per_gallon,fuel_price_ratio,cost_flat_ask_native_mn,cost_fuel_mechanical_native_mn,cost_nonfuel_drivers_native_mn,cost_company_shrink_native_mn,cost_full_cask_native_mn,error_flat_ask_pct,error_fuel_mechanical_pct,error_nonfuel_drivers_pct,error_company_shrink_pct,error_full_cask_pct,retrieved_at
airline_cost_engine_v2,Hainan Airlines Holdings,2022,49526.17,48848.635,0.5497482336275518,0.39383787567816153,0.5833004287748131,3.3740996677740864,1.81740371303462,27226.924475837845,32293.358063604843,24571.715171042488,24009.3191933531,29075.7527811201,-44.26267084875997,-33.89097143941721,-49.69825631557057,-50.849559678887445,-40.477860269544685,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Hainan Airlines Holdings,2023,125546.03,60815.461,0.9863196568602015,0.39383787567816153,0.5,2.6995548172757475,0.800081527839591,123828.51722976056,120687.37998616476,46303.644511430924,86636.64949239366,83495.51224879784,103.61354693958589,98.44851621886868,-23.862051277666186,42.458263191318494,37.29323247060123,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Hainan Airlines Holdings,2024,148338.97999999998,68965.224,0.4844076790002838,0.39383787567816153,0.7160262200964448,2.337798013245033,0.8659939032481729,71856.5410070695,69368.76743527767,55933.73519167343,68041.34411772707,65553.57054593523,4.192427486452455,0.5851404691698869,-18.89573911675625,-1.3396315254089908,-4.9469185426915585,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Hainan Airlines Holdings,2025,160504.02,69185.002,0.46491639621628794,0.39383787567816153,0.755618720437725,2.1148900000000004,0.9046504394382558,74620.950556627,72705.65582490477,61297.2675428829,71832.95403052324,69917.659298801,7.857119895186249,5.088752942299224,-11.40093116874824,3.8273497925507716,1.0589828396637246,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Juneyao Airlines,2018,34812.1537,13513.69467713,0.3511813027542345,0.343937558416124,0.8831510245720907,2.025996677740864,1.3002088845395585,12225.377488046644,13374.978449423279,13122.808108161471,12195.911642036896,13345.512603413528,-9.533419393170462,-1.0264863238436117,-2.892521832908135,-9.751463730516752,-1.2445306611899132,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Juneyao Airlines,2019,40796.9014,15929.70987915,0.3881889869149348,0.343937558416124,0.7970710178845387,1.878279069767442,0.9270889189521584,15836.907823734486,15509.707743442104,13704.386578166968,15470.555837273703,15143.355756981322,-0.5825721630811409,-2.636596265055813,-13.969641116287379,-2.88237541901043,-4.936399520985102,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Juneyao Airlines,2020,31166.7184,11582.93722256,0.39046371985373374,0.343937558416124,0.7917799808735781,1.100358552631579,0.5858333675452281,12169.47280209781,10749.56917361445,9299.501401855527,11867.539662927558,10447.6360344442,5.063789678454089,-7.194790344908409,-19.71378914371601,2.457083509122704,-9.801496514239771,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Juneyao Airlines,2021,36180.9224,13343.94269657,0.37164442768411576,0.343937558416124,0.8355537222614816,1.8565493421052635,1.6872221674155259,13446.438198431406,16181.514708621711,15179.054621689555,13281.587368553981,16016.663878744286,0.7681050810248946,21.264869585966494,13.752396625558516,-0.46729313392546157,20.02947137101614,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Juneyao Airlines,2022,23199.2457,14242.93891616,0.36881156729630526,0.343937558416124,0.8421429657296419,3.3740996677740864,1.81740371303462,8556.15016670907,10642.096619935139,10065.03837637983,8465.057463780166,10551.003917006235,-39.92707392010727,-25.281596146841256,-29.333135277579082,-40.566637871515866,-25.92116009824984,2026-08-10T19:01:09.313737+00:00
airline_cost_engine_v2,Juneyao Airlines,2023,47740.5691,19999.5750022,0.6139397418494515,0.343937558416124,0.5,2.6995548172757475,0.800081527839591,29309.832668999905,28259.968289200457,15369.910393850807,22864.80372132508,21814.939341525635,46.55227756477702,41.30284411589644,-23.148814951517316,14.32644803107015,9.07701458218957,2026-08-10T19:01:09.313737+00:00
