dataset_id,ticker,company,report_date,query_date,institution,analyst,rating,rating_change,previous_rating,is_first_rating,rating_direction,target_price_low_native,target_price_high_native,native_currency,source_quality,source_url,history_scope,source_note,retrieved_at
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-08-26,2025-08-26,兴业证券,"张晓云,王凯,袁浩然",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-08-26,2025-08-26,民生证券,"黄文鹤,张骁瀚,陈佳裕",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-08-31,2025-08-31,长江证券,"韩轶超,赵超,张银晗",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-09-04,2025-09-04,中信证券,"扈世民,张昕玥,张庆焕",买入,维持,买入,不是首次评级,maintain_or_new,16.0,16.0,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-09-04,2025-09-04,国信证券,罗丹,买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-10-31,2025-10-31,信达证券,匡培钦,增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-10-31,2025-10-31,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,16.2,16.2,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-10-31,2025-10-31,广发证券,"许可,陈宇",增持,维持,增持,不是首次评级,maintain_or_new,14.7,14.7,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-10-31,2025-10-31,浙商证券,"李丹,李逸",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-10-31,2025-10-31,申万宏源证券,"闫海,罗石,郑逸欢",买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-11-01,2025-11-01,中泰证券,"杜冲,李鼎莹",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-11-01,2025-11-01,中金,"郑学建,冯启斌,吴其坤,杨鑫",增持,维持,增持,不是首次评级,maintain_or_new,14.5,14.5,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-11-01,2025-11-01,西部证券,凌军,增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-11-04,2025-11-04,中信证券,"扈世民,张庆焕,林睦锦",买入,维持,买入,不是首次评级,maintain_or_new,16.0,16.0,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2025-11-05,2025-11-05,民生证券,"黄文鹤,张骁瀚,陈佳裕",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-03-17,2026-03-17,西部证券,凌军,增持,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-03-18,2026-03-18,国联民生证券,"黄文鹤,张骁瀚,李蔚,陈佳裕",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-23,2026-04-23,中金,"郑学建,冯启斌,吴其坤,杨鑫",增持,维持,增持,不是首次评级,maintain_or_new,14.5,14.5,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-23,2026-04-23,华泰证券,"沈晓峰,黄凡洋",买入,维持,买入,不是首次评级,maintain_or_new,15.65,15.65,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-23,2026-04-23,国海证券,"匡培钦,陈依晗",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-24,2026-04-24,华创证券,"吴一凡,吴晨玥,梁婉怡,卢浩敏,李清影,",买入,未知,不评级,不是首次评级,unknown,16.7,16.7,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-24,2026-04-24,广发证券,"许可,陈宇",增持,维持,增持,不是首次评级,maintain_or_new,14.17,14.17,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-24,2026-04-24,申万宏源证券,"郑逸欢,闫海,罗石",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-27,2026-04-27,中信证券,"扈世民,张庆焕,林睦锦",买入,维持,买入,不是首次评级,maintain_or_new,16.0,16.0,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-27,2026-04-27,长江证券,"韩轶超,赵超,张银晗",买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-30,2026-04-30,中金,"郑学建,冯启斌,吴其坤,杨鑫",增持,维持,增持,不是首次评级,maintain_or_new,14.5,14.5,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-04-30,2026-04-30,国金证券,李丹,买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-05-05,2026-05-05,中泰证券,"杜冲,李鼎莹",买入,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-05-06,2026-05-06,长江证券,"韩轶超,赵超,张银晗",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-05-08,2026-05-08,招商证券,"王春环,孙修远,肖欣晨,刘若琮,张瑜玲",增持,未知,不评级,不是首次评级,unknown,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-05-18,2026-05-18,国泰海通,"岳鑫,陈亦凡",买入,维持,买入,不是首次评级,maintain_or_new,21.81,21.81,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-05-19,2026-05-19,国海证券,"匡培钦,陈依晗",不评级,维持,增持,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-05-25,2026-05-25,国泰海通,"岳鑫,陈亦凡",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-06-30,2026-06-30,长江证券,"韩轶超,赵超,鲁斯嘉,张银晗,胡俊文,韦",不评级,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:49:52.134842+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-07-13,2026-07-13,国泰海通,"岳鑫,陈亦凡",买入,维持,买入,不是首次评级,maintain_or_new,21.81,21.81,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T01:50:05.572416+00:00
airline_cninfo_rating_events,603885.SH,Juneyao Airlines,2026-07-21,2026-07-21,国泰海通,"岳鑫,陈亦凡",买入,维持,买入,不是首次评级,maintain_or_new,,,RMB,cninfo_discovery,https://webapi.cninfo.com.cn/#/thematicStatistics?name=%E6%8A%95%E8%B5%84%E8%AF%84%E7%BA%A7,queried_public_report_dates,"Cninfo dated investment-rating event retrieved through AkShare. This is a point-in-time event layer for queried dates, not a complete daily rating history or earnings-estimate revision tape.",2026-08-07T05:16:57.606757+00:00
