dataset_id,source_url,source_run_id,scraped_at,week_label,week_start_date,entity_id,entity_name,parent_entity_id,parent_entity_name,metric_name,metric_unit,metric_value,rank,category_slug,app_id,app_name,origin_url,main_url,description,categories,group_by_origin,is_private,is_hidden,created_at,scrape_date,usage_date,model_permaslug,total_tokens,snapshot_date,observed_at,period,tokens,growth_percent,prompt_tokens,completion_tokens,request_count
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,1,,2725608,OpenClaw,https://openclaw.ai/,,The AI that actually does things,personal-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,660816976823.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,2,,2262242,Kilo Code,https://kilocode.ai/,https://github.com/Kilo-Org/kilocode/,AI coding agent for VS Code,cli-agent|ide-extension,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,225655592825.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,3,,2627404,Claude Code,https://claude.ai/,,The AI for problem solvers,cli-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,175600672865.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,5,,3067167,Hermes Agent,https://hermes-agent.nousresearch.com/,,,cli-agent|personal-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,111412563106.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,7,,2533629,Multimango Hard Grounding Samples,https://multimango.com/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,49013019784.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,8,,190604,Cline,https://cline.bot/,,Autonomous coding agent right in your IDE,ide-extension|cli-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,39660648780.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,9,,831074,Roo Code,https://github.com/RooVetGit/Roo-Cline,https://roocode.com/,A whole dev team of AI agents in your editor,ide-extension|cloud-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,29630741821.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,10,,2699842,ISEKAI ZERO,https://www.isekai.world/,,AI adventures. Travel with your favorite characters,game,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,28833278376.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,12,,169155,Janitor AI,https://janitorai.com/,,Character chat and creation,roleplay,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,27227957729.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,13,,2308106,Descript,https://descript.com/,,AI Video & Podcast Editor,video-gen,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,25515103488.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,14,,2637375,Lemonade,https://lemonade.gg/,,The AI tool for Roblox games.,programming-app,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,9331354966.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,15,,2497855,Tolokaforge Evaluation,https://github.com/Toloka-F/tolokaforge,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,8586464688.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,17,,142576,SillyTavern,https://sillytavern.app/,,LLM frontend for power users,roleplay,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,7468049566.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,18,,2235067,HammerAI,https://www.hammerai.com/,,Chat with AI characters for free,roleplay,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,6595653309.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,20,,2293498,Agent Zero,https://agent-zero.ai/,,Build autonomous AI agents effortlessly.,cloud-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,5622264715.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,21,,2408712,BLACKBOXAI,https://blackbox.ai/,,AI agent for builders,cli-agent|cloud-agent|ide-extension,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,4871555170.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,22,,2267189,Zed Editor,https://zed.dev/,,AI code editor designed for high-performance collaboration,programming-app,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,4849997145.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,23,,3174647,Nexu Link,https://nexu.io/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,4508923849.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,24,,189563,OpenHands,https://docs.all-hands.dev/,,"AI coding agent that can run commands, browse the web, call APIs",cli-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,4382859523.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,25,,188881,Chub AI,https://chub.ai/,,GenAI for everyone,roleplay,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,4244045007.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,27,,3111905,ToptoonChat,https://topchat.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,4076951526.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,28,,2271484,wsup.ai - Chat with AI Characters Online for Free,https://wsup.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,3990177346.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,29,,2400879,Sophia's LoreBary,https://lorebary.com/,,Organize and enhance your roleplay creations.,roleplay,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,3812779828.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,30,,2511276,VidMuse,https://vidmuse.ai/,,"Generate music videos, shorts, and more from audio",video-gen,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,3549798665.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,31,,2284381,Gobii,https://gobii.ai/,,Web browsing agents that are always on,personal-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,3479563823.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,32,,2574192,Keenable Eval Batch,https://k-rank.keenable.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,3450236521.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,33,,2299688,GDevelop,https://gdevelop.io/,,AI-powered game engine,native-app-builder,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,3188205609.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,35,,2235775,shapes inc,https://shapes.inc/,,General purpose social agents,roleplay|game,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,2959458291.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,36,,2236657,Goose,https://block.github.io/goose,,On-machine AI agent,cli-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,2710858068.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,37,,3178860,Ito,https://www.ito.ai/,,,cloud-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,2409140653.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,39,,2899001,call-analytics,https://call-analytics-preprod-fe.kcs-prod-krutrim-0.corp.olakrutrim.com/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,2315941187.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,40,,2336492,forge,https://forgecode.dev/,,Lightweight AI assistant for the terminal,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,2147569093.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,41,,2374769,SquadStack AI,https://squadstack.com/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,2125089868.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,42,,2464416,JobLeads LLM,https://jobleads.com/,,Use AI to find jobs for you,personal-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,2113871085.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,43,,2354934,Qwen Code,https://github.com/QwenLM/qwen-code.git,,Powerful command-line AI workflow tool,cli-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,2046051099.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,44,,2622911,Endpoint Proxy,https://endpoint-proxy.local/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,2007052324.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,46,,2479028,ThetaWave,https://thetawave.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1888628780.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,47,,2735766,nanobot,https://github.com/HKUDS/nanobot,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1805695912.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,48,,174617,ppq.ai,https://ppq.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1692914152.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,49,,2338620,BuddyPro AI,https://buddypro.ai/,,Build profitable AI digital twin from know-how in 3 days,personal-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1655106811.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,50,,2666330,Nebula,https://api.nebula.gg/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1454555451.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,51,,2469970,OP.GG,https://op.gg/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1447776128.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,52,,184102,Open WebUI,https://openwebui.com/,,"Extensible, self-hosted AI interface",general-chat,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1435432897.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,54,,2524738,LangChain,https://docs.langchain.com/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1413880240.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,55,,2698681,TradingView Remix,https://tradingview-remix.local/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1396407288.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,56,,2911001,Ampere,https://ampere.sh/,,Deploy OpenClaw in 60 seconds,personal-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1344739527.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,57,,2351296,Crush,https://charm.land/,,Glamorous command-line interface,cli-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1219569245.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,58,,191435,Galaxy.ai,https://galaxy.ai/,,,general-chat,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1202785803.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,59,,169295,Portkey AI,https://portkey.ai/,,Control panel for AI apps,programming-app,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1162376012.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,60,,2275362,SkyrimNet,https://github.com/SkyrimNet,,,game,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1096189204.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,61,,2965018,Killua,https://sparkesocial.co/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1079133779.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,62,,2986188,Factory AI Droid,https://factory.ai/,factory.ai,Factory AI Droid CLI,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1078653777.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,66,,2879073,ZeroClaw,https://github.com/zeroclaw-labs/zeroclaw,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,1032606068.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,67,,2225616,Dify.AI,https://dify.ai/,,Effortlessly manage autonomous agents and workflows.,personal-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,968720609.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,68,,2605040,claude-mem,https://github.com/thedotmack/claude-mem,,Memory for Claude Code,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,963751079.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,69,,3213374,ClodHost,https://clodhost.com/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,936044978.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,70,,181596,Continue,https://www.continue.dev/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,930275107.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,71,,3203214,LocalPipe Enrichment Worker,https://localpipe.lovable.app/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,912790542.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,72,,2511581,MIRAI,https://www.mirai.fun/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,912446030.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,73,,2356196,Red Team Research,https://github.com/research,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,896178544.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,74,,2916001,AnySoul,https://anysoul.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,879846848.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,75,,2307138,Replit,https://gloo-ai-evaluator.replit.app/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,875622925.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,76,,158029,novelcrafter,https://novelcrafter.com/,,"Your personal novel writing toolbox. Plan, write and tinker with your story.",writing-assistant|creative-writing,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,815522387.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,77,,2774868,Seafloor,https://seafloor.bot/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,752125777.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,79,,2468685,Periskope,https://periskope.app/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,743362757.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,81,,3215243,OpenSIN A2A Fleet,https://opensin.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,728085906.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,82,,2950664,Echo Doctrine Forge,https://echo-ept.com/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,691825709.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,84,,3208105,YT Beauty Report Tagger,https://tag-admin.internal/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,663501515.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,85,,2704940,Kai AGI System,https://kai-agi.com/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,656677678.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,86,,2700997,CoffeeCat AI Image Generator,https://www.coffeecatai.com/,,,image-gen,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,651250172.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,87,,1275184,Codebuff,https://codebuff.com/,,Self-improving CLI agent,cli-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,648556835.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,88,,2308655,App/Chatly,https://walbi.com/,,Trade crypto futures with AI trading signals,personal-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,646560439.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,89,,3029611,Fluffer Dataset Creator,https://github.com/fluffer/fluffer,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,636793899.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,90,,2550298,Story,https://akai-story-prototype.al-pha.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,632248199.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,91,,2444463,Study24 AI,https://study24.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,623061245.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,92,,2794785,GPT Workspace,https://gpt.space/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,608591177.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,93,,2229658,DocsLoop,https://docsloop.com/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,598077170.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,94,,190307,KoalaBear,https://i.love.koalas.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,596671544.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,95,,2558421,BMR Benchmark,https://github.com/sansa-ml/bmr-benchmark,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,596488074.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,96,,2567728,Slate Agent,https://randomlabs.ai/,,The swarm native coding agent,cli-agent,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,582903432.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,97,,3059108,Kodik API,https://kodik.ru/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,555996363.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,98,,2729560,OpenClaw Hive - Instance 019c941e-5c93-776c-9e0b-2d70dcc4c9ea,https://claw.team9.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,554278137.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,99,,184218,TaskWeaver-UI,https://github.com/your-repo,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,531234872.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,100,,2369677,"Robot, Robot, and Human",https://robotrobotandhuman.com/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,530285140.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,101,,2322127,21st.dev,https://21st.dev/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,527167936.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,102,,191541,Quack,https://quack.im/,,Design and interact with characters,roleplay,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,523070331.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,103,,3154262,Swift-Coder SFT Pipeline,https://github.com/Jbbrack03/Swift-Coder-Model,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,521863531.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,104,,194607,Chatbox AI,https://chatboxai.app/,,On-device AI copilot,general-chat,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,503391626.0,,,,
apps_global_ranking_snapshots,https://openrouter.ai/apps,20260405T111150Z-1c634ed3,2026-04-05T11:11:50.291837Z,,,,,,,,,,106,,2796818,MyClaw,https://myclaw.ai/,,,,,,,,,,,,2026-04-05,2026-04-05T11:11:50.291837Z,day,478556299.0,,,,
